,yyyy,periodQ,PerStatus,PerNo,Work Overtime,Business Trip A,Business Trip B,Number of leave A,Number of leave B
50717,2017,2017Q1,0,4261,0,1,0,2,0
50718,2017,2017Q1,0,8364,0,0,0,3,0
50719,2017,2017Q2,0,8364,0,0,0,3,0
50720,2017,2017Q4,0,4260,0,0,0,2,0
50721,2017,2017Q3,0,4260,0,0,0,3,0
50722,2017,2017Q2,0,4260,0,0,0,3,0
50723,2017,2017Q1,0,4260,0,0,0,1,0
50724,2017,2017Q3,0,8364,1,1,0,3,0
50725,2017,2017Q4,0,2238,4,6,0,3,0
50726,2017,2017Q4,0,8364,0,0,0,2,0
50727,2017,2017Q3,0,4259,1,2,0,5,0
50728,2017,2017Q1,0,2238,3,2,0,7,0
50729,2017,2017Q1,0,4263,0,0,0,3,0
50730,2017,2017Q2,0,4263,1,1,0,2,0
50731,2017,2017Q3,0,4263,4,1,0,1,0
50732,2017,2017Q1,0,4271,0,2,0,3,0
50733,2017,2017Q1,0,2237,1,2,0,2,0
50734,2017,2017Q2,0,2237,2,1,0,3,0
50735,2017,2017Q3,0,2237,5,2,2,3,0
50736,2017,2017Q3,0,2253,0,2,0,2,0
50737,2017,2017Q4,0,4254,1,1,1,3,0
50738,2017,2017Q4,0,4259,2,2,0,2,0
50739,2017,2017Q3,0,2238,4,6,0,3,0
50740,2017,2017Q2,0,2238,3,9,0,4,0
50741,2017,2017Q4,0,4269,0,0,0,3,0
50742,2017,2017Q2,0,8360,0,3,0,1,0
50743,2017,2017Q3,0,8360,0,3,0,2,0
50744,2017,2017Q4,0,8360,0,3,0,3,0
50745,2017,2017Q4,0,4264,0,1,0,2,0
50746,2017,2017Q3,0,4264,0,1,0,1,0
50747,2017,2017Q2,0,4264,2,2,0,2,0
50748,2017,2017Q1,0,4264,0,1,0,3,0
50749,2017,2017Q4,1,4263,2,1,0,4,0
50750,2017,2017Q1,0,8360,0,3,0,1,0
50751,2017,2017Q1,0,4269,1,0,0,3,0
50752,2017,2017Q1,0,4259,0,3,0,1,0
50753,2017,2017Q3,0,4258,0,0,0,1,0
50754,2017,2017Q1,0,8365,0,0,0,2,0
50755,2017,2017Q2,0,8365,0,1,0,2,0
50756,2017,2017Q3,0,8365,0,0,0,2,0
50757,2017,2017Q4,0,8365,0,0,0,2,0
50758,2017,2017Q4,0,4255,0,6,0,2,0
50759,2017,2017Q3,0,4255,0,6,2,2,0
50760,2017,2017Q2,0,4255,1,8,0,1,0
50761,2017,2017Q1,0,4255,0,5,0,2,0
50762,2017,2017Q4,0,2252,0,0,0,3,0
50763,2017,2017Q1,0,2253,1,2,0,3,0
50764,2017,2017Q4,0,4258,0,0,0,0,0
50765,2017,2017Q2,0,4269,5,0,0,1,0
50766,2017,2017Q3,0,4269,6,1,0,2,0
50767,2017,2017Q3,0,4254,6,2,0,2,0
50768,2017,2017Q2,0,4254,5,2,0,1,0
50769,2017,2017Q1,0,241,0,1,0,0,0
50770,2017,2017Q3,0,2227,0,1,1,2,0
50771,2017,2017Q3,0,4253,1,1,0,2,0
50772,2017,2017Q2,0,4253,0,0,0,1,0
50773,2017,2017Q2,0,2253,0,3,0,3,0
50774,2017,2017Q2,0,4271,0,0,0,2,4
50775,2017,2017Q3,0,2252,0,1,0,4,0
50776,2017,2017Q1,0,2252,0,0,0,3,0
50777,2017,2017Q2,0,4258,0,0,0,1,0
50778,2017,2017Q1,0,4258,0,0,0,1,0
50779,2017,2017Q1,0,2245,1,2,0,3,0
50780,2017,2017Q2,0,2245,0,2,0,1,0
50781,2017,2017Q3,0,2245,0,1,0,3,0
50782,2017,2017Q4,0,2245,0,2,0,2,0
50783,2017,2017Q4,0,235,0,2,0,2,0
50784,2017,2017Q4,0,4257,0,0,0,2,0
50785,2017,2017Q2,0,2252,0,1,0,3,0
50786,2017,2017Q3,0,4257,0,0,0,3,0
50787,2017,2017Q1,0,4257,0,0,0,1,0
50788,2017,2017Q3,0,235,0,2,0,2,0
50789,2017,2017Q2,0,235,0,4,0,1,0
50790,2017,2017Q1,0,235,0,3,0,3,0
50791,2017,2017Q4,0,4256,3,5,0,2,0
50792,2017,2017Q3,0,4256,2,5,0,1,0
50793,2017,2017Q2,0,4256,6,5,0,1,0
50794,2017,2017Q2,0,4257,0,0,0,2,0
50795,2017,2017Q1,0,2224,2,1,0,0,0
50796,2017,2017Q4,1,4253,0,0,0,4,0
50797,2017,2017Q4,0,2216,2,1,1,0,0
50798,2017,2017Q1,0,4254,6,1,0,0,0
50799,2017,2017Q4,0,2253,0,1,0,1,0
50800,2017,2017Q1,0,8355,0,1,0,2,0
50801,2017,2017Q2,0,8355,1,1,0,4,0
50802,2017,2017Q4,0,4284,2,5,0,3,0
50803,2017,2017Q3,0,4284,0,4,0,4,0
50804,2017,2017Q2,0,4284,0,3,0,2,0
50805,2017,2017Q1,0,4284,0,3,0,1,0
50806,2017,2017Q4,0,2227,0,1,0,4,0
50807,2017,2017Q3,0,8355,2,2,0,1,0
50808,2017,2017Q4,0,8355,1,2,1,0,0
50809,2017,2017Q4,0,244,2,9,0,1,0
50810,2017,2017Q3,0,244,0,4,0,0,0
50811,2017,2017Q4,0,4283,0,4,0,2,0
50812,2017,2017Q3,0,4283,1,2,0,4,0
50813,2017,2017Q2,0,4283,0,1,0,2,0
50814,2017,2017Q1,0,4283,0,2,0,4,0
50815,2017,2017Q1,0,2228,0,2,0,1,0
50816,2017,2017Q2,0,2227,0,1,1,2,0
50817,2017,2017Q1,0,2227,0,1,0,3,0
50818,2017,2017Q1,0,4285,0,1,0,2,0
50819,2017,2017Q2,0,4285,0,1,0,1,0
50820,2017,2017Q1,0,2225,0,1,0,3,0
50821,2017,2017Q2,0,2225,0,1,0,3,0
50822,2017,2017Q3,0,2225,0,2,0,2,0
50823,2017,2017Q3,0,4271,0,0,0,3,3
50824,2017,2017Q1,0,4290,0,0,0,3,0
50825,2017,2017Q1,0,4256,2,4,0,1,0
50826,2017,2017Q1,0,3269,0,1,0,5,0
50827,2017,2017Q1,0,2288,0,2,0,3,0
50828,2017,2017Q2,0,8353,0,1,0,4,0
50829,2017,2017Q2,0,4287,0,1,0,5,0
50830,2017,2017Q1,0,4287,0,0,0,1,0
50831,2017,2017Q4,0,4286,3,2,0,2,0
50832,2017,2017Q3,0,4286,6,1,0,2,0
50833,2017,2017Q2,0,4286,7,1,2,1,0
50834,2017,2017Q1,0,4286,4,1,0,3,0
50835,2017,2017Q4,0,4285,0,1,0,3,0
50836,2017,2017Q3,0,4285,0,1,0,6,0
50837,2017,2017Q3,0,4287,0,0,0,3,0
50838,2017,2017Q3,0,2228,0,1,0,3,0
50839,2017,2017Q2,0,244,2,3,0,5,0
50840,2017,2017Q4,0,4287,0,1,0,6,0
50841,2017,2017Q1,0,244,0,4,0,9,0
50842,2017,2017Q2,0,4276,0,2,0,1,0
50843,2017,2017Q1,0,4276,0,1,0,0,0
50844,2017,2017Q1,0,2235,0,1,0,2,0
50845,2017,2017Q2,0,2235,0,1,0,1,0
50846,2017,2017Q3,0,2235,0,1,0,2,0
50847,2017,2017Q4,0,4274,0,2,0,1,0
50848,2017,2017Q3,0,4274,0,1,0,7,0
50849,2017,2017Q4,0,4276,0,1,1,3,0
50850,2017,2017Q2,0,4274,0,1,0,2,0
50851,2017,2017Q1,0,4277,9,5,0,2,0
50852,2017,2017Q1,0,2234,2,1,0,2,0
50853,2017,2017Q3,0,4276,0,3,0,3,0
50854,2017,2017Q2,0,2228,0,2,0,1,0
50855,2017,2017Q4,0,8353,0,1,1,2,0
50856,2017,2017Q4,0,4272,0,1,0,5,0
50857,2017,2017Q3,0,241,0,1,0,0,0
50858,2017,2017Q2,0,241,0,1,0,0,0
50859,2017,2017Q1,0,4274,0,1,0,3,0
50860,2017,2017Q4,0,4271,0,0,0,2,0
50861,2017,2017Q4,0,2234,1,2,0,3,0
50862,2017,2017Q2,0,2234,0,1,0,2,0
50863,2017,2017Q4,0,4282,0,0,0,0,0
50864,2017,2017Q3,0,4282,0,0,0,0,0
50865,2017,2017Q2,0,4282,0,0,0,3,0
50866,2017,2017Q1,0,4272,1,1,0,2,0
50867,2017,2017Q1,0,4282,0,0,0,1,0
50868,2017,2017Q3,0,4278,3,3,0,4,0
50869,2017,2017Q2,0,4278,0,2,0,2,0
50870,2017,2017Q1,0,4278,1,3,0,2,0
50871,2017,2017Q3,0,2234,2,2,0,2,0
50872,2017,2017Q4,0,2228,0,1,0,3,0
50873,2017,2017Q2,0,8357,1,4,1,3,0
50874,2017,2017Q3,0,8357,1,5,0,2,0
50875,2017,2017Q4,0,8357,0,5,0,3,0
50876,2017,2017Q4,0,4277,3,4,0,2,0
50877,2017,2017Q3,0,4277,3,5,0,6,0
50878,2017,2017Q2,0,4277,11,5,0,1,0
50879,2017,2017Q4,0,4278,0,3,0,0,0
50880,2017,2017Q2,0,4272,0,1,0,4,0
50881,2017,2017Q3,0,4272,0,1,0,2,0
50882,2017,2017Q1,0,8357,0,4,0,3,0
50883,2017,2017Q3,0,3728,0,2,0,4,0
50884,2017,2017Q1,0,2746,0,1,0,2,0
50885,2017,2017Q2,0,2746,0,0,0,4,0
50886,2017,2017Q1,0,8694,0,1,0,1,0
50887,2017,2017Q2,0,8694,0,2,0,3,0
50888,2017,2017Q3,0,8694,0,3,0,2,0
50889,2017,2017Q4,0,8694,0,2,0,2,0
50890,2017,2017Q4,0,3196,0,2,0,3,0
50891,2017,2017Q3,0,3196,0,1,0,3,0
50892,2017,2017Q2,0,3196,0,1,0,1,0
50893,2017,2017Q1,0,3196,0,1,0,2,0
50894,2017,2017Q1,0,2750,0,6,1,3,0
50895,2017,2017Q2,0,2750,0,6,3,0,0
50896,2017,2017Q3,0,2750,0,8,2,3,0
50897,2017,2017Q4,0,2750,0,7,2,2,0
50898,2017,2017Q4,0,3193,0,4,0,5,0
50899,2017,2017Q3,0,3193,0,3,0,5,0
50900,2017,2017Q2,0,3193,0,2,1,0,0
50901,2017,2017Q1,0,3193,0,0,0,3,0
50902,2017,2017Q1,0,8695,1,2,0,3,0
50903,2017,2017Q1,0,3198,0,1,0,1,0
50904,2017,2017Q2,0,3198,0,1,2,2,0
50905,2017,2017Q3,0,3198,0,1,0,4,0
50906,2017,2017Q4,0,3198,0,2,2,3,0
50907,2017,2017Q2,0,3202,0,1,2,2,0
50908,2017,2017Q1,0,3202,0,1,2,2,0
50909,2017,2017Q3,0,3201,2,2,0,2,0
50910,2017,2017Q3,0,8353,0,1,0,8,0
50911,2017,2017Q1,0,3728,0,1,0,2,0
50912,2017,2017Q4,0,241,0,1,0,7,0
50913,2017,2017Q2,0,3728,0,2,0,1,0
50914,2017,2017Q2,0,3201,1,1,0,2,0
50915,2017,2017Q2,0,8695,0,0,0,2,0
50916,2017,2017Q3,0,2746,0,1,0,4,0
50917,2017,2017Q4,0,45,2,5,0,2,0
50918,2017,2017Q3,0,45,1,5,0,3,0
50919,2017,2017Q2,0,45,1,5,0,1,0
50920,2017,2017Q1,0,45,1,3,0,3,0
50921,2017,2017Q4,0,3200,1,5,0,4,0
50922,2017,2017Q3,0,3200,0,4,2,2,0
50923,2017,2017Q2,0,3200,0,3,2,3,0
50924,2017,2017Q1,0,3200,0,3,0,2,0
50925,2017,2017Q4,0,2746,0,1,0,2,0
50926,2017,2017Q3,0,3202,0,1,1,2,0
50927,2017,2017Q4,0,3192,0,1,0,1,0
50928,2017,2017Q2,0,3192,0,1,0,2,0
50929,2017,2017Q4,0,8696,0,1,0,4,0
50930,2017,2017Q4,0,3184,2,0,0,2,0
50931,2017,2017Q3,0,3184,5,0,0,0,0
50932,2017,2017Q2,0,3184,1,0,0,5,0
50933,2017,2017Q1,0,3184,1,0,0,2,0
50934,2017,2017Q1,0,2756,0,0,0,1,0
50935,2017,2017Q2,0,2756,3,1,0,1,0
50936,2017,2017Q3,0,2756,2,1,0,1,0
50937,2017,2017Q4,1,2756,0,1,0,4,0
50938,2017,2017Q1,0,3201,2,1,0,0,0
50939,2017,2017Q2,0,2757,0,0,0,4,0
50940,2017,2017Q4,0,3201,0,2,0,6,0
50941,2017,2017Q4,0,2742,0,0,0,3,0
50942,2017,2017Q4,0,2235,0,1,0,1,0
50943,2017,2017Q3,0,2757,0,0,0,1,0
50944,2017,2017Q2,0,3179,0,1,0,4,0
50945,2017,2017Q3,0,8696,0,0,0,2,0
50946,2017,2017Q2,0,8696,0,1,0,2,0
50947,2017,2017Q1,0,8696,0,1,0,0,0
50948,2017,2017Q4,0,2754,0,1,0,3,0
50949,2017,2017Q1,0,3192,1,1,0,1,0
50950,2017,2017Q1,0,2752,0,2,0,3,0
50951,2017,2017Q2,0,2752,0,1,0,3,0
50952,2017,2017Q3,0,2752,0,1,0,6,0
50953,2017,2017Q3,0,8695,0,1,0,3,0
50954,2017,2017Q4,0,8695,0,1,0,5,0
50955,2017,2017Q3,0,3179,0,2,0,2,0
50956,2017,2017Q4,0,3190,1,0,2,3,0
50957,2017,2017Q3,0,3192,0,1,0,1,0
50958,2017,2017Q2,0,3190,5,1,3,3,0
50959,2017,2017Q4,0,2752,0,1,0,3,0
50960,2017,2017Q4,0,3186,1,1,0,2,0
50961,2017,2017Q3,0,3186,0,0,0,4,0
50962,2017,2017Q2,0,3186,0,1,0,2,0
50963,2017,2017Q1,0,3186,0,0,0,0,0
50964,2017,2017Q1,0,2754,0,1,0,1,0
50965,2017,2017Q2,0,2754,0,1,0,2,0
50966,2017,2017Q2,0,2733,1,4,0,1,0
50967,2017,2017Q3,0,2733,2,6,0,3,0
50968,2017,2017Q3,0,3190,4,1,4,1,0
50969,2017,2017Q4,0,3179,0,2,0,1,0
50970,2017,2017Q4,0,42,0,1,2,5,0
50971,2017,2017Q3,0,2754,0,1,0,3,0
50972,2017,2017Q2,0,3212,2,0,0,4,0
50973,2017,2017Q1,0,3212,1,0,0,4,0
50974,2017,2017Q1,0,2738,0,0,0,2,0
50975,2017,2017Q2,0,2738,0,0,0,2,0
50976,2017,2017Q3,0,2738,0,1,0,2,0
50977,2017,2017Q4,0,3210,3,3,0,1,0
50978,2017,2017Q3,0,3210,0,1,0,1,0
50979,2017,2017Q2,0,3210,0,3,0,1,0
50980,2017,2017Q1,0,3210,0,3,0,1,0
50981,2017,2017Q4,0,8691,5,1,1,2,1
50982,2017,2017Q4,0,2738,0,1,0,2,0
50983,2017,2017Q2,0,8683,2,1,0,1,0
50984,2017,2017Q3,0,8683,2,2,0,0,0
50985,2017,2017Q4,0,8683,3,1,0,1,0
50986,2017,2017Q4,0,3208,0,2,0,2,0
50987,2017,2017Q3,0,3208,0,2,0,2,0
50988,2017,2017Q4,0,3212,1,1,0,4,0
50989,2017,2017Q4,0,8680,0,1,2,3,0
50990,2017,2017Q3,0,8680,0,1,0,4,0
50991,2017,2017Q4,0,2736,0,1,0,2,0
50992,2017,2017Q1,0,3221,0,1,0,1,0
50993,2017,2017Q1,0,2733,2,4,0,3,0
50994,2017,2017Q1,0,8683,1,1,0,4,0
50995,2017,2017Q4,0,3202,0,2,0,3,0
50996,2017,2017Q1,0,3190,3,1,3,2,0
50997,2017,2017Q4,0,3220,0,1,0,4,1
50998,2017,2017Q3,0,3220,0,2,0,3,0
50999,2017,2017Q4,0,2745,1,3,0,3,0
51000,2017,2017Q3,0,8686,1,2,0,3,0
51001,2017,2017Q2,0,3208,0,1,0,1,0
51002,2017,2017Q4,0,2733,6,6,0,1,0
51003,2017,2017Q2,0,2736,0,1,0,1,0
51004,2017,2017Q3,0,2736,0,2,0,3,0
51005,2017,2017Q1,0,8680,0,0,0,3,0
51006,2017,2017Q2,0,8680,0,0,0,1,0
51007,2017,2017Q4,0,3214,0,1,0,2,0
51008,2017,2017Q3,0,3214,0,2,2,2,0
51009,2017,2017Q2,0,3214,0,1,0,4,0
51010,2017,2017Q1,0,3214,0,0,0,1,0
51011,2017,2017Q1,0,2736,0,0,0,4,0
51012,2017,2017Q1,0,3208,0,1,0,1,0
51013,2017,2017Q1,0,2739,0,1,0,0,0
51014,2017,2017Q2,0,2739,0,0,0,3,0
51015,2017,2017Q4,0,3205,0,1,0,2,0
51016,2017,2017Q3,0,3205,0,0,0,3,0
51017,2017,2017Q2,0,3205,0,1,0,3,0
51018,2017,2017Q1,0,3205,0,0,0,3,0
51019,2017,2017Q1,0,8686,0,1,0,2,0
51020,2017,2017Q2,0,8686,0,1,0,0,0
51021,2017,2017Q4,0,3204,0,1,0,1,0
51022,2017,2017Q3,0,3204,0,0,0,3,0
51023,2017,2017Q1,0,51,0,1,0,2,0
51024,2017,2017Q1,0,2745,0,4,0,2,0
51025,2017,2017Q3,0,2742,0,0,0,1,0
51026,2017,2017Q1,0,3220,0,1,0,3,0
51027,2017,2017Q1,0,2757,0,1,0,2,0
51028,2017,2017Q2,0,3220,0,1,0,8,0
51029,2017,2017Q2,0,2745,0,2,0,1,0
51030,2017,2017Q4,1,8686,0,2,0,4,0
51031,2017,2017Q1,0,8691,4,1,2,3,0
51032,2017,2017Q2,0,8691,0,0,1,2,0
51033,2017,2017Q1,0,3204,0,0,0,1,0
51034,2017,2017Q1,0,3179,0,1,1,2,0
51035,2017,2017Q2,0,51,0,0,0,3,0
51036,2017,2017Q4,0,51,0,1,0,2,0
51037,2017,2017Q3,0,2739,0,0,0,7,0
51038,2017,2017Q4,0,3207,0,1,0,4,0
51039,2017,2017Q3,0,3207,0,1,0,3,0
51040,2017,2017Q2,0,3207,0,1,0,3,0
51041,2017,2017Q1,0,3207,0,1,0,3,0
51042,2017,2017Q4,0,2739,0,0,0,1,0
51043,2017,2017Q1,0,8685,0,1,0,1,0
51044,2017,2017Q2,0,8685,0,1,0,1,0
51045,2017,2017Q3,0,51,0,1,0,1,0
51046,2017,2017Q3,0,8685,0,1,0,2,0
51047,2017,2017Q4,0,3206,0,2,0,2,0
51048,2017,2017Q3,0,3206,1,2,0,2,0
51049,2017,2017Q2,0,3206,2,4,2,0,0
51050,2017,2017Q1,0,3206,1,3,0,4,0
51051,2017,2017Q1,0,2742,0,0,0,2,0
51052,2017,2017Q2,0,2742,0,1,0,2,0
51053,2017,2017Q3,0,2745,1,2,0,3,0
51054,2017,2017Q4,0,2757,0,0,0,3,0
51055,2017,2017Q2,0,3204,0,0,0,1,0
51056,2017,2017Q4,0,2225,0,2,0,3,0
51057,2017,2017Q2,0,3221,0,0,0,1,0
51058,2017,2017Q2,0,2771,0,2,0,2,0
51059,2017,2017Q3,0,8709,0,1,0,6,0
51060,2017,2017Q4,0,8709,0,2,0,2,0
51061,2017,2017Q1,0,2786,0,1,0,4,0
51062,2017,2017Q2,0,2786,0,1,0,2,0
51063,2017,2017Q3,0,2786,0,1,0,3,0
51064,2017,2017Q4,0,2786,1,1,0,1,0
51065,2017,2017Q1,0,2787,0,1,0,3,0
51066,2017,2017Q2,0,2787,0,1,0,1,0
51067,2017,2017Q3,0,2787,0,1,0,2,0
51068,2017,2017Q4,0,2787,0,1,0,1,0
51069,2017,2017Q4,0,39,0,0,0,2,0
51070,2017,2017Q4,0,2779,0,2,0,4,0
51071,2017,2017Q3,0,39,0,1,0,1,0
51072,2017,2017Q1,0,39,0,1,0,2,0
51073,2017,2017Q4,0,3142,0,0,0,0,0
51074,2017,2017Q3,0,3142,0,1,0,2,0
51075,2017,2017Q3,0,2779,0,3,0,2,0
51076,2017,2017Q2,0,2779,0,4,0,2,0
51077,2017,2017Q1,0,2779,0,3,0,1,0
51078,2017,2017Q1,0,3146,0,3,0,3,0
51079,2017,2017Q3,0,3154,2,3,1,2,0
51080,2017,2017Q2,0,3154,2,2,0,4,0
51081,2017,2017Q3,0,35,0,4,0,3,0
51082,2017,2017Q4,0,3126,0,1,0,2,0
51083,2017,2017Q2,0,39,0,0,0,1,0
51084,2017,2017Q1,0,42,0,1,0,4,0
51085,2017,2017Q3,0,42,0,2,0,3,0
51086,2017,2017Q1,0,3154,2,3,1,1,0
51087,2017,2017Q2,0,3142,0,1,0,3,0
51088,2017,2017Q4,0,8704,0,1,0,2,0
51089,2017,2017Q3,0,3152,3,2,0,1,0
51090,2017,2017Q2,0,3152,2,1,0,1,0
51091,2017,2017Q1,0,3152,1,1,0,3,0
51092,2017,2017Q1,0,8709,0,2,0,5,0
51093,2017,2017Q2,0,8709,0,1,0,2,0
51094,2017,2017Q4,0,3146,0,4,0,2,0
51095,2017,2017Q3,0,3146,0,3,0,4,0
51096,2017,2017Q3,0,2774,4,6,0,3,0
51097,2017,2017Q2,0,3146,0,2,2,3,0
51098,2017,2017Q4,0,3154,1,2,0,2,0
51099,2017,2017Q1,0,3142,0,1,0,3,0
51100,2017,2017Q2,0,8710,0,1,0,1,0
51101,2017,2017Q4,0,3130,2,1,1,1,0
51102,2017,2017Q3,0,3130,0,1,0,6,0
51103,2017,2017Q2,0,3130,0,1,0,3,0
51104,2017,2017Q1,0,3130,0,0,0,5,0
51105,2017,2017Q1,0,2791,0,0,0,2,0
51106,2017,2017Q2,0,2791,0,0,0,1,0
51107,2017,2017Q3,0,2791,0,1,0,4,0
51108,2017,2017Q4,0,35,0,4,2,3,0
51109,2017,2017Q4,0,3152,2,1,0,3,0
51110,2017,2017Q2,0,2774,2,3,0,1,0
51111,2017,2017Q1,0,2774,0,3,0,1,0
51112,2017,2017Q3,0,3126,0,1,0,2,0
51113,2017,2017Q2,0,3126,1,1,0,0,0
51114,2017,2017Q1,0,8704,0,0,0,2,0
51115,2017,2017Q1,0,40,0,2,0,3,0
51116,2017,2017Q2,0,35,0,4,3,1,0
51117,2017,2017Q1,0,35,0,5,0,1,0
51118,2017,2017Q1,0,8713,2,3,0,2,0
51119,2017,2017Q4,0,2790,0,1,0,3,0
51120,2017,2017Q1,0,3131,0,0,0,3,0
51121,2017,2017Q2,0,3131,0,0,0,3,0
51122,2017,2017Q3,0,3131,0,0,0,7,0
51123,2017,2017Q4,0,3140,0,2,0,3,0
51124,2017,2017Q3,0,3140,0,3,0,1,0
51125,2017,2017Q2,0,3140,0,2,1,1,0
51126,2017,2017Q1,0,3140,0,3,0,3,0
51127,2017,2017Q3,0,8710,0,1,0,5,0
51128,2017,2017Q4,0,8710,0,1,0,2,0
51129,2017,2017Q4,0,3138,0,3,2,1,0
51130,2017,2017Q3,0,3138,0,4,0,5,0
51131,2017,2017Q1,0,8710,0,2,0,1,0
51132,2017,2017Q2,0,3138,0,4,0,6,0
51133,2017,2017Q1,0,2790,0,1,0,2,0
51134,2017,2017Q2,0,2790,0,0,0,6,0
51135,2017,2017Q3,0,2790,0,0,0,4,0
51136,2017,2017Q4,1,3132,0,2,0,2,0
51137,2017,2017Q3,0,3132,0,1,0,2,0
51138,2017,2017Q2,0,3132,0,0,0,1,0
51139,2017,2017Q4,0,3131,1,0,0,4,0
51140,2017,2017Q3,0,3269,0,1,0,1,0
51141,2017,2017Q4,0,2791,0,0,0,2,0
51142,2017,2017Q3,0,8704,0,0,0,2,0
51143,2017,2017Q1,0,3126,1,1,0,1,0
51144,2017,2017Q1,0,3138,0,2,1,4,0
51145,2017,2017Q2,0,3174,1,1,2,0,0
51146,2017,2017Q1,0,3174,1,1,2,2,0
51147,2017,2017Q1,0,2764,0,2,0,2,0
51148,2017,2017Q2,0,2764,0,2,0,1,0
51149,2017,2017Q3,0,2764,0,1,0,10,0
51150,2017,2017Q4,0,3171,0,1,0,2,0
51151,2017,2017Q3,0,3171,0,0,0,2,0
51152,2017,2017Q2,0,3171,0,0,0,2,0
51153,2017,2017Q1,0,3171,0,1,0,3,0
51154,2017,2017Q4,0,3166,5,11,0,1,0
51155,2017,2017Q3,0,3166,3,6,0,2,0
51156,2017,2017Q2,0,3166,9,12,0,3,0
51157,2017,2017Q1,0,3166,2,6,0,2,0
51158,2017,2017Q4,0,2764,0,3,0,2,0
51159,2017,2017Q1,0,8700,0,1,0,4,0
51160,2017,2017Q2,0,8700,0,1,0,1,0
51161,2017,2017Q3,0,8700,0,1,0,1,0
51162,2017,2017Q3,0,3174,1,2,0,6,0
51163,2017,2017Q4,1,3174,2,2,3,1,0
51164,2017,2017Q1,0,3175,0,0,0,2,0
51165,2017,2017Q2,0,3175,0,0,0,1,0
51166,2017,2017Q4,0,3178,0,1,0,4,0
51167,2017,2017Q3,0,3178,0,0,0,6,0
51168,2017,2017Q2,0,8704,0,0,0,2,0
51169,2017,2017Q1,0,3178,0,0,0,3,0
51170,2017,2017Q1,0,3132,0,1,0,2,0
51171,2017,2017Q1,0,2771,0,2,0,3,0
51172,2017,2017Q4,0,2774,7,3,0,1,0
51173,2017,2017Q1,0,2760,0,3,0,2,0
51174,2017,2017Q1,0,8697,0,1,0,4,0
51175,2017,2017Q3,0,8697,0,1,0,3,0
51176,2017,2017Q4,0,8697,0,2,0,4,0
51177,2017,2017Q4,0,3176,0,0,0,2,0
51178,2017,2017Q3,0,3176,0,0,0,1,0
51179,2017,2017Q2,0,3176,0,0,0,0,0
51180,2017,2017Q1,0,3176,0,0,0,1,0
51181,2017,2017Q4,0,3175,3,0,0,3,0
51182,2017,2017Q3,0,3175,4,0,0,4,0
51183,2017,2017Q2,0,8697,0,2,0,2,0
51184,2017,2017Q4,0,3165,0,2,2,2,0
51185,2017,2017Q4,0,8700,0,2,0,3,0
51186,2017,2017Q3,0,3165,1,3,0,1,0
51187,2017,2017Q3,0,8702,3,1,0,5,0
51188,2017,2017Q4,0,8702,2,1,0,1,0
51189,2017,2017Q4,0,3160,1,1,0,2,0
51190,2017,2017Q3,0,3160,0,0,0,3,0
51191,2017,2017Q2,0,3160,0,1,0,0,0
51192,2017,2017Q1,0,3160,0,0,0,3,0
51193,2017,2017Q4,1,2768,1,1,0,4,0
51194,2017,2017Q4,0,40,0,2,0,3,0
51195,2017,2017Q3,0,2768,1,1,0,3,0
51196,2017,2017Q4,0,3161,1,1,2,5,0
51197,2017,2017Q3,0,3161,4,2,0,0,0
51198,2017,2017Q2,0,3165,1,2,0,2,0
51199,2017,2017Q4,0,2760,0,3,0,4,0
51200,2017,2017Q3,0,2760,0,3,0,2,0
51201,2017,2017Q3,0,40,0,2,2,4,0
51202,2017,2017Q3,0,2771,1,2,0,3,0
51203,2017,2017Q4,0,2771,1,1,0,2,0
51204,2017,2017Q2,0,40,0,1,0,2,0
51205,2017,2017Q4,0,3159,0,4,0,2,0
51206,2017,2017Q2,0,42,0,2,0,2,0
51207,2017,2017Q2,0,2768,1,2,0,2,0
51208,2017,2017Q1,0,3161,1,3,0,2,0
51209,2017,2017Q1,0,3165,0,1,0,4,0
51210,2017,2017Q1,0,2765,0,2,0,2,0
51211,2017,2017Q1,0,3159,0,7,0,1,0
51212,2017,2017Q2,0,2765,0,1,0,3,0
51213,2017,2017Q4,0,2765,0,2,0,4,0
51214,2017,2017Q1,0,2767,0,1,0,4,0
51215,2017,2017Q2,0,2767,0,1,0,1,0
51216,2017,2017Q3,0,2767,0,1,1,2,0
51217,2017,2017Q1,0,2768,2,1,0,1,0
51218,2017,2017Q4,0,3162,0,0,0,6,0
51219,2017,2017Q2,0,3162,0,0,0,1,0
51220,2017,2017Q1,0,3162,0,0,0,3,0
51221,2017,2017Q4,0,2767,0,1,0,1,0
51222,2017,2017Q1,0,8702,0,1,0,1,0
51223,2017,2017Q2,0,8702,4,2,0,1,0
51224,2017,2017Q3,0,2765,0,2,0,2,0
51225,2017,2017Q2,0,3159,0,9,0,1,0
51226,2017,2017Q3,0,3159,0,6,2,3,0
51227,2017,2017Q2,0,3161,3,3,0,0,0
51228,2017,2017Q3,0,3162,0,0,0,7,0
51229,2017,2017Q4,0,60,0,1,0,2,0
51230,2017,2017Q4,0,3288,0,1,0,1,0
51231,2017,2017Q4,0,8679,0,3,1,1,0
51232,2017,2017Q2,0,2703,1,1,0,0,0
51233,2017,2017Q3,0,2703,0,1,0,3,0
