,yyyy,PerNo,PerStatus,sex,Job classification,Job level,Factory code,Layers of management,Work experience1,Work experience2,Work experience3,Work experience4,Work experience5,Project Hours,Project Numbers,Current project position,Percentage of Special project,Working place,Training hours A,Training hours B,Training hours C,Total production,Number of Honors,Promotion or Not Promotion,Promotion speed,Number of leave in recent three months A,Number of leave in the past year A,Number of leave in recent three months B,Number of leave in the past year B,Business Trip A,Business Trip B,Business Trip Concentration,Annual performance level A,Annual performance level B,Annual performance level C,Age level,Marital Status,Job tenure level A,Job tenure level B,Job tenure level C,Average number of years of work before employment,highest education level,Graduated School category,Graduated Department category,Family numbers,Commuting cost,Affiliated department,Work Overtime
2577,2018,6070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2578,2018,6075,,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,5.0,1.0,5.0,1.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,,3.0,3.0,1.0,7.0,16143.0,1
2579,2018,6076,,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,24.0,3.0,3.0,0.0,6.0,13.0,0.0,3.0,4.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,4.0,1.0,3.0,10.0,1.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,8.0,4125.0,43
2580,2018,6077,,1.0,1.0,2.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,6.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,5.0,12.0,1.0,7.0,7.0,1.0,1.0,2.0,,3.0,1.0,8.0,13034.0,0
2581,2018,6078,,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,7.0,6.0,0.0,0.0,2.0,21.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,3.0,10.0,4.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,1.0,2.0,8.0,16001.0,0
2582,2018,6079,,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,5.0,6.0,2.0,1.0,0.0,7.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,2.0,8.0,2.0,5.0,3.0,3.0,1.0,2.0,4.0,8.0,1.0,8.0,8074.0,0
2583,2018,6081,,1.0,1.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,10.0,0.0,14.0,4.0,1.0,5.0,13.0,1.0,7.0,7.0,1.0,1.0,2.0,4.0,7.0,0.0,8.0,14048.0,5
2584,2018,6082,,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,9.0,1.0,9.0,11182.0,1
2585,2018,6086,,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,1.0,1.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,5.0,1.0,11.0,2.0,9.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,2.0,,6.0,3.0,6.0,20054.0,2
2586,2018,6087,,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,1.0,1.0,6.0,5.0,5.0,10.0,1.0,4.0,1.0,6.0,1.0,2.0,1.0,9.0,2.0,8.0,4010.0,0
2587,2018,6088,,0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,2.0,12.0,1.0,7.0,7.0,1.0,1.0,3.0,3.0,6.0,1.0,8.0,13034.0,0
2588,2018,6090,,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,4.0,8.0,2.0,2.0,1.0,2.0,1.0,,4.0,1.0,0.0,8.0,19138.0,1
2589,2018,6091,,0.0,1.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,11.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,3.0,1.0,2.0,7.0,8.0,5.0,10.0,1.0,6.0,2.0,7.0,2.0,2.0,1.0,9.0,0.0,9.0,12115.0,7
2590,2018,6094,,0.0,1.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,,5.0,1.0,8.0,20208.0,0
2591,2018,6096,,0.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,2.0,7.0,0.0,0.0,1.0,0.0,2.0,10.0,7.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,,5.0,1.0,9.0,11182.0,0
2592,2018,6097,,1.0,1.0,2.0,20.0,4.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,5.0,1.0,6.0,2.0,3.0,1.0,8.0,0.0,0.0,4.0,1.0,9.0,0.0,0.0,2.0,1.0,3.0,3.0,9.0,5.0,10.0,1.0,6.0,4.0,2.0,1.0,,4.0,5.0,2.0,8.0,20019.0,0
2593,2018,6101,,1.0,1.0,3.0,18.0,6.0,0.0,1.0,0.0,0.0,1.0,22.0,3.0,5.0,1.0,6.0,0.0,3.0,2.0,5.0,2.0,0.0,2.0,4.0,7.0,0.0,0.0,3.0,1.0,2.0,6.0,1.0,5.0,7.0,1.0,2.0,2.0,0.0,0.0,,4.0,1.0,0.0,8.0,18025.0,0
2594,2018,6104,,1.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,5.0,2.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,6.0,2.0,2.0,2.0,1.0,2.0,,,3.0,0.0,8.0,16086.0,0
2595,2018,6106,,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,7.0,2.0,3.0,3.0,2.0,1.0,2.0,,3.0,1.0,8.0,13049.0,4
2596,2018,6108,,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,2.0,11.0,2.0,5.0,4.0,2.0,1.0,2.0,3.0,8.0,0.0,8.0,8145.0,0
2597,2018,6110,,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,6.0,2.0,2.0,2.0,0.0,0.0,,4.0,8.0,0.0,13.0,14077.0,2
2598,2018,6111,,1.0,1.0,4.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,5.0,7.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,5.0,0.0,8.0,20208.0,2
2599,2018,6112,,0.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,11.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,10.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,11.0,1.0,6.0,2.0,7.0,2.0,2.0,1.0,2.0,2.0,9.0,2180.0,1
2600,2018,6114,,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,7.0,1.0,0.0,4.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,10.0,5.0,9.0,1.0,5.0,3.0,4.0,2.0,,4.0,8.0,1.0,8.0,13168.0,0
2601,2018,6115,,1.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,3.0,9.0,1.0,5.0,1.0,7.0,1.0,,,3.0,0.0,7.0,11051.0,19
2602,2018,6119,,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,5.0,6.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,,8.0,0.0,8.0,8157.0,0
2603,2018,6120,,0.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,9.0,1.0,5.0,3.0,2.0,1.0,,4.0,5.0,0.0,8.0,20069.0,0
2604,2018,6125,,1.0,1.0,2.0,14.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,5.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,6.0,0.0,5.0,3.0,1.0,5.0,8.0,1.0,4.0,3.0,2.0,1.0,,3.0,3.0,1.0,11.0,14105.0,0
2605,2018,6126,,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,5.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,7.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,10.0,1.0,5.0,5.0,0.0,0.0,2.0,,8.0,2.0,9.0,8028.0,6
2606,2018,6127,,1.0,1.0,4.0,19.0,4.0,0.0,1.0,0.0,0.0,0.0,24.0,3.0,5.0,3.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,,3.0,1.0,8.0,19099.0,0
2607,2018,6128,,1.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,6.0,0.0,8.0,19138.0,0
2608,2018,6131,,1.0,1.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0,5.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,7.0,2.0,12.0,1.0,6.0,4.0,4.0,2.0,2.0,,3.0,2.0,9.0,14067.0,5
2609,2018,6132,,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,2.0,7.0,1.0,2.0,1.0,1.0,0.0,,4.0,3.0,1.0,8.0,13191.0,1
2610,2018,6135,,1.0,2.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,5.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,0.0,5.0,6.0,4.0,5.0,7.0,1.0,4.0,2.0,3.0,1.0,,3.0,6.0,2.0,8.0,20123.0,0
2611,2018,6136,,1.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,7.0,1.0,4.0,4.0,0.0,1.0,2.0,,3.0,2.0,8.0,4045.0,0
2612,2018,6137,,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,5.0,1.0,5.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,1.0,1.0,10.0,2.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,4.0,0.0,10.0,16143.0,0
2613,2018,6142,,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,7.0,6.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,4.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,6.0,0.0,8.0,20019.0,1
2614,2018,6144,,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,14.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,4.0,12.0,1.0,7.0,6.0,3.0,2.0,,3.0,3.0,1.0,8.0,13191.0,0
2615,2018,6145,,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,5.0,6.0,0.0,0.0,2.0,1.0,2.0,0.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,5.0,12.0,1.0,6.0,5.0,3.0,2.0,2.0,4.0,6.0,0.0,8.0,19138.0,5
2616,2018,6146,,1.0,1.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,6.0,4.0,1.0,5.0,9.0,1.0,4.0,4.0,0.0,0.0,,4.0,3.0,3.0,8.0,13168.0,0
2617,2018,6147,,1.0,1.0,4.0,11.0,4.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,5.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,3.0,0.0,5.0,2.0,8.0,2.0,12.0,1.0,7.0,7.0,0.0,1.0,2.0,3.0,9.0,0.0,7.0,11063.0,0
2618,2018,6151,,1.0,1.0,8.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,8.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,5.0,4.0,2.0,12.0,1.0,8.0,8.0,0.0,0.0,1.0,3.0,4.0,3.0,8.0,13049.0,1
2619,2018,6153,,0.0,1.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,2.0,8.0,0.0,5.0,2.0,3.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,1.0,3.0,6.0,1.0,4.0,7.0,2.0,3.0,2.0,2.0,1.0,,4.0,7.0,0.0,8.0,14048.0,1
2620,2018,6154,,1.0,1.0,4.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,5.0,8.0,2.0,4.0,3.0,2.0,1.0,2.0,,6.0,0.0,9.0,20071.0,3
2621,2018,6156,,1.0,1.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,3.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,5.0,0.0,2.0,10.0,4.0,5.0,9.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,7.0,2.0,9.0,8194.0,2
2622,2018,6157,,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,8.0,6.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,,3.0,5.0,0.0,8.0,20019.0,4
2623,2018,6158,,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,3.0,0.0,2.0,12.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,1.0,1.0,2.0,5.0,10.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,8.0,13049.0,23
2624,2018,6159,,0.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2.0,12.0,1.0,8.0,8.0,0.0,0.0,1.0,,9.0,1.0,8.0,8117.0,0
2625,2018,6163,,1.0,1.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,1.0,1.0,5.0,0.0,4.0,1.0,6.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,5.0,12.0,1.0,5.0,4.0,2.0,1.0,,1.0,1.0,1.0,6.0,16121.0,0
2626,2018,6167,,0.0,1.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,9.0,0.0,0.0,1.0,0.0,2.0,10.0,2.0,2.0,7.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,8.0,2180.0,0
2627,2018,6168,,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,10.0,2.0,5.0,5.0,0.0,2.0,,3.0,8.0,0.0,9.0,19039.0,6
2628,2018,6172,,1.0,1.0,2.0,19.0,4.0,1.0,0.0,0.0,1.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,6.0,3.0,0.0,4.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,9.0,5.0,8.0,1.0,4.0,4.0,0.0,0.0,,4.0,8.0,2.0,8.0,19035.0,0
2629,2018,6175,,0.0,2.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,5.0,8.0,2.0,5.0,4.0,2.0,2.0,,3.0,9.0,1.0,8.0,19036.0,0
2630,2018,6176,,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,8.0,2.0,0.0,1.0,5.0,2.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,8.0,0.0,8.0,14160.0,5
2631,2018,6179,,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,0.0,2.0,1.0,9.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,,4.0,8.0,1.0,11.0,8181.0,0
2632,2018,6183,,0.0,2.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,9.0,1.0,8.0,13151.0,6
2633,2018,6187,,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,5.0,3.0,6.0,0.0,0.0,7.0,1.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,3.0,0.0,2.0,2.0,8.0,2.0,8.0,3.0,4.0,4.0,0.0,0.0,,4.0,8.0,0.0,8.0,8074.0,1
2634,2018,6188,,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,8.0,0.0,14.0,8181.0,0
2635,2018,6192,,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,7.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,8.0,2098.0,4
2636,2018,6193,,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,4.0,1.0,14.0,4.0,1.0,5.0,12.0,1.0,5.0,2.0,5.0,4.0,2.0,4.0,9.0,1.0,9.0,20192.0,1
2637,2018,6194,,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,4.0,0.0,2.0,1.0,7.0,5.0,4.0,2.0,1.0,1.0,0.0,1.0,,,7.0,1.0,8.0,14077.0,47
2638,2018,6197,,1.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,6.0,2.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,5.0,7.0,0.0,0.0,3.0,0.0,2.0,1.0,7.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,2.0,,6.0,2.0,9.0,9132.0,2
2639,2018,6198,,1.0,1.0,4.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,5.0,5.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,6.0,0.0,9.0,16086.0,0
2640,2018,6199,,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,10.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,5.0,9.0,2.0,4.0,4.0,1.0,1.0,,3.0,8.0,1.0,8.0,8012.0,2
2641,2018,6201,,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,,4.0,8.0,1.0,8.0,8012.0,0
2642,2018,6204,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,11.0,1.0,6.0,5.0,2.0,1.0,,3.0,8.0,2.0,9.0,8012.0,0
2643,2018,6205,,0.0,2.0,4.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,8.0,0.0,0.0,1.0,0.0,2.0,5.0,8.0,2.0,7.0,1.0,4.0,3.0,2.0,2.0,2.0,4.0,9.0,1.0,5.0,20017.0,0
2644,2018,6206,,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,1.0,5.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,2.0,2.0,0.0,0.0,,4.0,2.0,1.0,9.0,2169.0,3
2645,2018,6207,,1.0,1.0,3.0,20.0,1.0,0.0,0.0,1.0,0.0,1.0,24.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,5.0,7.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,5.0,1.0,8.0,20037.0,1
2646,2018,6208,,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,2.0,2.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,2.0,0.0,2.0,10.0,4.0,5.0,5.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,6.0,1.0,7.0,11051.0,2
2647,2018,6209,,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,5.0,0.0,8.0,20037.0,0
2648,2018,6210,,0.0,1.0,1.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,0.0,,3.0,8.0,0.0,6.0,19035.0,0
2649,2018,6213,,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,7.0,0.0,1.0,3.0,0.0,3.0,5.0,7.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,6.0,0.0,8.0,14040.0,2
